Sample ID,Location,Sample Date,Common Name,Genus,Species,Sex,Tissue,Length,log_Length,Weight,log_Weight,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFUnA,PFDoA,PFTrDA,PFTeDA,PFHxDA,PFPrS,PFBS,PFPeS,PFHxS,PFHpS,PFOS,PFNS,PFDS,PFDoS,Cl-PFOS,PFEtCHxS,FBSA,FHxSA,FOSA,N-MeFOSA,N-EtFOSA,FOSAA,N-MeFOSAA,N-EtFOSAA,4:2 FTS,6:2 FTS,8:2 FTS,10:2 FTS,3:3 FTCA,5:3 FTCA,7:3 FTCA,6:2 FTCA,8:2 FTCA,10:2 FTCA,6:2 FTUCA,8:2 FTUCA,ADONA,9Cl-PF3ONS,11Cl-PF3OUdS,HFPO-DA,6:2 diPAP,8:2 diPAP,diSAmPAP,SumPFAS,log_PFBA,log_PFPeA,log_PFHxA,log_PFHpA,log_PFOA,log_PFNA,log_PFDA,log_PFUnA,log_PFDoA,log_PFTrDA,log_PFTeDA,log_PFHxDA,log_PFPrS,log_PFBS,log_PFPeS,log_PFHxS,log_PFHpS,log_PFOS,log_PFNS,log_PFDS,log_PFDoS,log_Cl-PFOS,log_PFEtCHxS,log_FBSA,log_FHxSA,log_FOSA,log_N-MeFOSA,log_N-EtFOSA,log_FOSAA,log_N-MeFOSAA,log_N-EtFOSAA,log_4:2 FTS,log_6:2 FTS,log_8:2 FTS,log_10:2 FTS,log_3:3 FTCA,log_5:3 FTCA,log_7:3 FTCA,log_6:2 FTCA,log_8:2 FTCA,log_10:2 FTCA,log_6:2 FTUCA,log_8:2 FTUCA,log_ADONA,log_9Cl-PF3ONS,log_11Cl-PF3OUdS,log_HFPO-DA,log_6:2 diPAP,log_8:2 diPAP,log_diSAmPAP
CC015-JBA-08162021,Down,7/16/2021 0:00,Dace. Sp,Rhinichthys,atratulus,U,Whole Body,6,0.77815125,2.03,0.307496038,0.223,0.223,0.12,0.223,2.77,9.73,6.19,7.76,8.93,2.41,6.22,0.2655,0.4455,0.1515,0.261,29,12.8,930,1.24,2.25,0.626,1.43,0.643,38.2,401,22.2,0.1715,0.4455,0.4455,0.224,0.223,0.223,2.05,24.7,0.4455,0.257,0.566,5.09,0.4455,0.4455,0.4455,0.4455,0.4455,0.223,0.4455,0.4455,0.3195,0.4455,0.4455,0.4455,1525.15,-0.651695137,-0.651695137,-0.920818754,-0.651695137,0.442479769,0.98811284,0.791690649,0.889861721,0.950851459,0.382017043,0.793790385,-0.575935475,-0.351152292,-0.819587367,-0.583359493,1.462397998,1.10720997,2.968482949,0.093421685,0.352182518,-0.203425667,0.155336037,-0.191789027,1.582063363,2.603144373,1.346352974,-0.765735876,-0.351152292,-0.351152292,-0.649751982,-0.651695137,-0.651695137,0.311753861,1.392696953,-0.351152292,-0.590066877,-0.247183569,0.706717782,-0.351152292,-0.351152292,-0.351152292,-0.351152292,-0.351152292,-0.651695137,-0.351152292,-0.351152292,-0.495529138,-0.351152292,-0.351152292,-0.351152292
CC016-JBA-08162021,Down,7/16/2021 0:00,Dace. Sp,Rhinichthys,atratulus,U,Whole Body,5,0.698970004,1.63,0.212187604,0.21,0.21,0.1135,0.21,2.17,2.16,7.48,10.1,18.6,7.22,7.3,0.25,0.42,0.143,0.334,19.9,5.11,934,0.99,1.68,0.523,1.2,0.433,30.6,160,13.7,0.1615,0.42,0.42,0.211,0.21,0.21,1.3,23.2,0.42,0.242,0.21,4.19,0.42,0.42,0.42,0.42,0.42,0.21,0.42,0.42,0.301,0.42,0.42,0.42,1260.962,-0.677780705,-0.677780705,-0.945004138,-0.677780705,0.336459734,0.334453751,0.873901598,1.004321374,1.269512944,0.858537198,0.86332286,-0.602059991,-0.37675071,-0.844663963,-0.476253533,1.298853076,0.7084209,2.970346876,-0.004364805,0.225309282,-0.281498311,0.079181246,-0.363512104,1.485721426,2.204119983,1.136720567,-0.791827473,-0.37675071,-0.37675071,-0.675717545,-0.677780705,-0.677780705,0.113943352,1.365487985,-0.37675071,-0.616184634,-0.677780705,0.622214023,-0.37675071,-0.37675071,-0.37675071,-0.37675071,-0.37675071,-0.677780705,-0.37675071,-0.37675071,-0.521433504,-0.37675071,-0.37675071,-0.37675071
CC017-JBA-08162021,Down,7/16/2021 0:00,Dace. Sp,Rhinichthys,atratulus,U,Whole Body,4,0.602059991,1.63,0.212187604,0.232,0.232,0.1255,0.232,2.42,2.01,5.28,8.96,10.1,2.76,3.5,0.2765,0.4645,0.158,0.123,30.1,13.8,682,1.33,2.84,0.955,0.771,0.567,35.2,257,17.5,0.179,0.4645,0.4645,0.2335,0.232,0.232,1.44,19,0.4645,0.268,0.232,11.2,0.4645,0.4645,0.4645,0.4645,0.4645,0.232,0.4645,0.4645,0.333,0.4645,0.4645,0.4645,1118.5565,-0.634512015,-0.634512015,-0.901356274,-0.634512015,0.383815366,0.303196057,0.722633923,0.95230801,1.004321374,0.440909082,0.544068044,-0.558304864,-0.333014282,-0.801342913,-0.910094889,1.478566496,1.139879086,2.833784375,0.123851641,0.45331834,-0.019996628,-0.112945622,-0.246416941,1.546542663,2.409933123,1.243038049,-0.747146969,-0.333014282,-0.333014282,-0.631713115,-0.634512015,-0.634512015,0.158362492,1.278753601,-0.333014282,-0.571865206,-0.634512015,1.049218023,-0.333014282,-0.333014282,-0.333014282,-0.333014282,-0.333014282,-0.634512015,-0.333014282,-0.333014282,-0.477555766,-0.333014282,-0.333014282,-0.333014282
CCS001-JBA-08162021,Spill,4/28/2021 0:00,Creek Chubsucker,Erimyzon,oblongus,U,Whole Body,12,1.079181246,22.23,1.346939463,0.237,0.051,0.582,0.095,8.62,4.4,8.83,8.81,11.6,5.54,4.31,0.0855,0.055,3.48,4.72,66.6,19.4,1050,1.92,3.03,0.797,0.721,0.591,37.3,241,30.4,0.0555,0.084,0.187,0.2385,0.0625,0.059,7.98,12.4,0.2695,0.083,0.072,9,0.072,6.6,0.937,0.0565,0.0435,0.072,0.072,0.072,0.103,0.0765,0.0955,0.1265,1551.992,-0.625251654,-1.292429824,-0.235077015,-1.022276395,0.935507266,0.643452676,0.945960704,0.944975908,1.064457989,0.743509765,0.63447727,-1.068033885,-1.259637311,0.541579244,0.673941999,1.823474229,1.28780173,3.021189299,0.283301229,0.481442629,-0.098541679,-0.142064735,-0.228412519,1.571708832,2.382017043,1.482873584,-1.255707017,-1.075720714,-0.728158393,-0.622511617,-1.204119983,-1.229147988,0.902002891,1.093421685,-0.56944123,-1.080921908,-1.142667504,0.954242509,-1.142667504,0.819543936,-0.028260409,-1.247951552,-1.361510743,-1.142667504,-1.142667504,-1.142667504,-0.987162775,-1.116338565,-1.019996628,-0.897909474
CCS002-JBA-08162021,Spill,4/28/2021 0:00,Dace. Sp,Clinostomus,funduloides,U,Whole Body,11,1.041392685,13.86,1.14176323,0.2455,0.0525,0.04015,0.02985,6.35,4.15,10.4,12.1,16.7,3.67,6.35,0.089,0.057,0.411,2.34,91.5,15.6,1950,0.874,3.38,1.04,0.573,0.588,36.7,225,50.5,0.0575,0.087,0.0585,1.11,0.0645,0.061,3.18,16.3,1.15,0.086,0.0745,9.54,0.0745,5.66,0.111,0.0585,0.045,0.0745,0.0745,0.0745,0.107,0.079,0.099,0.131,2477.0975,-0.609948504,-1.279840697,-1.39631445,-1.525055665,0.802773725,0.618048097,1.017033339,1.08278537,1.222716471,0.564666064,0.802773725,-1.050609993,-1.244125144,-0.386158178,0.369215857,1.961421094,1.193124598,3.290034611,-0.058488567,0.5289167,0.017033339,-0.241845378,-0.230622674,1.564666064,2.352182518,1.703291378,-1.240332155,-1.060480747,-1.232844134,0.045322979,-1.190440285,-1.214670165,0.50242712,1.212187604,0.06069784,-1.065501549,-1.127843727,0.979548375,-1.127843727,0.752816431,-0.954677021,-1.232844134,-1.346787486,-1.127843727,-1.127843727,-1.127843727,-0.970616222,-1.102372909,-1.004364805,-0.882728704
CS001-JBA-08132021,Down,4/28/2021 0:00,Darter sp.,Etheostoma,olmstedi,U,Whole Body,6,0.77815125,2.5,0.397940009,0.097402597,0.050034555,0.611,0.245,5.4,2.71,1.84,1.94,0.056542461,0.593,0.833,0.084398733,0.054029434,0.165732789,1.02,60.4,1.88,351,0.397,0.19941993,0.260398603,0.147975047,0.25,20.3,72.1,40.7,0.054555598,0.08263952,0.055819807,17.6,0.061467769,0.058167597,2.35,1.84,0.080409332,0.081685674,0.183763453,2.59,3.47,0.028326472,0.105671373,0.05560462,0.042794538,0.07081618,0.049153981,0.05580248,0.101623241,0.075385873,0.093889084,0.124636477,592.6471472,-1.011429462,-1.300729954,-0.21395879,-0.610833916,0.73239376,0.432969291,0.264817823,0.28780173,-1.247625289,-0.226945307,-0.079354999,-1.073664071,-1.267369583,-0.780591562,0.008600172,1.781036939,0.274157849,2.545307116,-0.401209493,-0.70023144,-0.58436135,-0.829811514,-0.602059991,1.307496038,1.857935265,1.609594409,-1.263160683,-1.082812216,-1.253211672,1.245512668,-1.211352549,-1.235318879,0.371067862,0.264817823,-1.094693548,-1.087854104,-0.735740858,0.413299764,0.540329475,-1.547807512,-0.976042648,-1.254889122,-1.368611654,-1.149867503,-1.308441305,-1.253346497,-0.993006957,-1.122710033,-1.0273849,-0.904354836
CS002-JBA-08132021,Down,4/28/2021 0:00,Darter sp.,Etheostoma,olmstedi,U,Whole Body,7,0.84509804,3,0.477121255,0.095928373,0.169443393,1.37,0.487,5.74,2.16,3.45,3.41,0.058916755,0.907,1.19,0.08794275,0.056298202,1.29,1.84,79.1,3.32,551,0.883,0.657,0.256457375,0.14573539,0.501,11.7,41,47,0.05684646,0.086109664,0.058163755,15.2,0.208162284,0.060610132,1.66,1.87,0.083785827,0.085115765,0.569,5.62,4.06,0.029515939,0.110108656,0.057939533,0.044591538,0.073789847,0.051218022,0.058145701,0.105890538,0.078551427,0.097831612,0.12987013,788.3309691,-1.018052919,-0.770975361,0.136720567,-0.312471039,0.758911892,0.334453751,0.537819095,0.532754379,-1.229761179,-0.042392713,0.075546961,-1.05579996,-1.249505473,0.11058971,0.264817823,1.898176483,0.521138084,2.741151599,-0.054039296,-0.18243463,-0.590984807,-0.836434971,-0.300162274,1.068185862,1.612783857,1.672097858,-1.245296573,-1.064948105,-1.235347561,1.181843588,-0.681597956,-1.217454769,0.220108088,0.271841607,-1.076829438,-1.069989993,-0.244887734,0.749736316,0.608526034,-1.529943402,-0.958178538,-1.237025011,-1.350747544,-1.132003393,-1.290577194,-1.235482386,-0.975142847,-1.104845922,-1.00952079,-0.886490725
CS003-JBA-08132021,Down,4/28/2021 0:00,Darter sp.,Etheostoma,olmstedi,U,Whole Body,8,0.903089987,3.25,0.511883361,0.093071355,0.164396888,0.914,0.32,4.96,2.79,2.93,2.87,0.058025029,0.55,1.23,0.086611704,0.055446108,0.446,1.22,79.5,3.57,506,1.11,0.679,0.248819348,0.141394978,0.501,9.12,46.2,53.2,0.055986068,0.084806363,0.057283426,13,0.201962621,0.059692776,2.34,3.27,0.082517698,0.083827507,0.175591965,40.5,4.28,2.61,1.41,0.057062597,0.043916629,0.07267301,0.050442819,0.057265645,0.333900131,0.077362522,0.096350895,0.127904498,788.0863126,-1.031183965,-0.784106407,-0.039053804,-0.494850022,0.695481676,0.445604203,0.46686762,0.457881897,-1.236384636,-0.259637311,0.089905111,-1.062423418,-1.25612893,-0.350665141,0.086359831,1.900367129,0.552668216,2.704150517,0.045322979,-0.168130226,-0.604115852,-0.849566017,-0.300162274,0.959994838,1.664641976,1.725911632,-1.25192003,-1.071571563,-1.241971019,1.113943352,-0.694729001,-1.224078226,0.369215857,0.514547753,-1.083452895,-1.076613451,-0.755495361,1.607455023,0.631443769,0.416640507,0.149219113,-1.243648469,-1.357371001,-1.13862685,-1.297200652,-1.242105844,-0.47638341,-1.11146938,-1.016144247,-0.893114183
CS004-JBA-08132021,Down,4/28/2021 0:00,Darter sp.,Etheostoma,olmstedi,U,Whole Body,6,0.77815125,2.35,0.371067862,0.088845015,0.156931679,0.753,0.291,3.78,2.63,2.94,2.99,0.056296879,0.524,0.524,0.084032162,0.053794766,0.151171863,0.993,51.5,4.35,561,0.972,0.537,0.237520542,0.134974278,0.374,28.6,178,54.7,0.054318645,0.082280589,0.055577363,12.5,0.192791564,0.057914956,0.999,2.72,0.080060087,0.081330886,0.167618391,3.07,3.53,0.088845015,0.105212408,0.055363111,0.042608668,0.070508602,0.048940489,0.055560112,0.101181858,0.075058447,0.093481292,0.12409514,920.8733148,-1.051366936,-0.804289378,-0.123205024,-0.536107011,0.5774918,0.419955748,0.46834733,0.475671188,-1.249515682,-0.280668713,-0.280668713,-1.075554463,-1.269259976,-0.820529036,-0.003050752,1.711807229,0.638489257,2.748962861,-0.012333735,-0.270025714,-0.624298824,-0.869748988,-0.427128398,1.456366033,2.250420002,1.737987326,-1.265051076,-1.084702608,-1.255102064,1.096910013,-0.714911973,-1.237209271,-0.000434512,0.434568904,-1.096583941,-1.089744496,-0.775678332,0.487138375,0.547774705,-1.051366936,-0.977933041,-1.256779514,-1.370502047,-1.151757896,-1.310331697,-1.255236889,-0.99489735,-1.124600425,-1.029275293,-0.906245228
CS005-JBA-08132021,Spill,4/28/2021 0:00,Darter sp.,Etheostoma,olmstedi,U,Whole Body,7,0.84509804,3.15,0.498310554,0.2395,0.169,0.975,0.217,3.89,2.61,3.33,2.99,4.06,0.98,2.09,0.0865,0.0555,0.163,0.908,49.7,3.73,653,0.812,0.57,0.256,0.1455,0.352,17.2,118,32,0.056,0.0845,0.057,0.241,0.063,0.0595,1.99,3.99,0.0825,0.0835,0.569,4.46,0.2395,0.735,0.357,0.057,0.0438,0.0725,0.0725,0.0725,0.104,0.0775,0.096,0.1275,912.3198,-0.620694482,-0.772113295,-0.010995384,-0.663540266,0.589949601,0.416640507,0.522444234,0.475671188,0.608526034,-0.008773924,0.320146286,-1.062983893,-1.255707017,-0.787812396,-0.041914151,1.696356389,0.571708832,2.814913181,-0.090443971,-0.244125144,-0.591760035,-0.837137007,-0.453457337,1.235528447,2.071882007,1.505149978,-1.251811973,-1.073143291,-1.244125144,-0.617982957,-1.200659451,-1.225483034,0.298853076,0.600972896,-1.083546051,-1.078313525,-0.244887734,0.649334859,-0.620694482,-0.133712661,-0.447331784,-1.244125144,-1.358525889,-1.139661993,-1.139661993,-1.139661993,-0.982966661,-1.110698297,-1.017728767,-0.894489815
CS006-JBA-08132021,Spill,4/28/2021 0:00,Darter sp.,Etheostoma,olmstedi,U,Whole Body,6,0.77815125,2.6,0.414973348,0.2215,0.1565,0.751,0.302,4.85,2.86,3.13,3.22,6.8,2.48,1.39,0.08,0.051,0.151,0.587,45.1,3.21,710,0.643,0.672,0.237,0.1345,0.3,24.7,127,25.8,0.0515,0.0785,0.053,0.223,0.0585,0.055,2.26,3.42,0.2515,0.2555,0.2215,5.18,0.067,0.618,0.3305,0.0525,0.0406,0.067,0.067,0.067,0.0965,0.0715,0.089,0.118,978.6191,-0.654626269,-0.805485658,-0.124360063,-0.519993057,0.685741739,0.456366033,0.495544338,0.507855872,0.832508913,0.394451681,0.1430148,-1.096910013,-1.292429824,-0.821023053,-0.231361899,1.654176542,0.506505032,2.851258349,-0.191789027,-0.172630727,-0.625251654,-0.871277716,-0.522878745,1.392696953,2.103803721,1.411619706,-1.288192771,-1.105130343,-1.27572413,-0.651695137,-1.232844134,-1.259637311,0.354108439,0.534026106,-0.599462011,-0.592609096,-0.654626269,0.71432976,-1.173925197,-0.209011525,-0.480828536,-1.279840697,-1.391473966,-1.173925197,-1.173925197,-1.173925197,-1.015472687,-1.145693958,-1.050609993,-0.928117993
CS007-JBA-08162021,Spill,7/16/2021 0:00,Darter sp.,Etheostoma,olmstedi,U,Whole Body,4,0.602059991,1.34,0.127104798,0.254,0.0895,0.137,0.254,3.7,2.69,3.97,4.79,4.51,1.28,0.905,0.1515,0.127,0.254,0.324,44.4,5.91,662,1.48,0.709,0.272,0.1545,0.472,12.5,75.9,11.2,0.098,0.254,0.254,0.128,0.127,0.127,2.24,9.48,0.51,0.254,0.254,7.93,0.254,0.127,0.254,0.1,0.077,0.112,0.254,0.254,0.1825,0.254,0.254,0.254,862.466,-0.595166283,-1.048176965,-0.863279433,-0.595166283,0.568201724,0.42975228,0.598790507,0.680335513,0.654176542,0.10720997,-0.043351421,-0.819587367,-0.896196279,-0.595166283,-0.48945499,1.64738297,0.771587481,2.820857989,0.170261715,-0.149353765,-0.565431096,-0.811071516,-0.326058001,1.096910013,1.880241776,1.049218023,-1.008773924,-0.595166283,-0.595166283,-0.89279003,-0.896196279,-0.896196279,0.350248018,0.976808337,-0.292429824,-0.595166283,-0.595166283,0.899273187,-0.595166283,-0.896196279,-0.595166283,-1,-1.113509275,-0.950781977,-0.595166283,-0.595166283,-0.738737131,-0.595166283,-0.595166283,-0.595166283
EMM001-JBA-08132021,Down,4/28/2021 0:00,Eastern Mudminnow,Umbra,pygmaea,U,Whole Body,6,0.77815125,2.25,0.352182518,0.093477358,0.052752157,0.040294712,0.093477358,3.26,1.44,3.18,6.01,0.059613537,1.95,5.05,0.088982808,0.056964015,0.678,0.123751154,26.2,1.43,595,0.872,0.984,0.627,0.142011782,0.204,18.8,99.3,13.4,0.057518757,0.087128044,0.058851632,0.827,0.06480636,0.061326941,0.489,1.43,0.265350794,0.08612239,0.356,5.36,1.81,0.02986501,0.111410861,0.058624757,0.045118902,0.074662525,0.051823755,0.058833364,0.107142857,0.079480419,0.098988622,0.131406045,790.9367869,-1.029293572,-1.277759776,-1.394751939,-1.029293572,0.5132176,0.158362492,0.50242712,0.778874472,-1.22465511,0.290034611,0.703291378,-1.050693892,-1.244399405,-0.168770306,-0.907450743,1.418301291,0.155336037,2.774516966,-0.059483515,-0.007004902,-0.202732459,-0.847675624,-0.690369833,1.274157849,1.996949248,1.127104798,-1.240190504,-1.059842037,-1.230241493,-0.08249449,-1.18838237,-1.2123487,-0.310691141,0.155336037,-0.576179608,-1.064883925,-0.448550002,0.72916479,0.257678575,-1.524837333,-0.953072469,-1.231918943,-1.345641475,-1.126897325,-1.285471126,-1.230376318,-0.970036779,-1.099739854,-1.004414721,-0.881384657
EMM002-JBA-08132021,Spill,4/28/2021 0:00,Eastern Mudminnow,Umbra,pygmaea,U,Whole Body,6,0.77815125,2.75,0.439332694,0.222,0.0476,0.03635,0.02695,4.42,3.55,3.9,5.13,8.14,2.17,7.17,0.08,0.0515,0.151,0.1175,21.3,2.67,922,1.56,2.47,1.12,0.135,0.297,21.5,145,18.4,0.052,0.0785,0.053,0.701,0.0585,0.0555,0.694,1.26,0.252,0.0775,11.5,28.6,1.92,3.61,0.727,0.053,0.0406,0.222,0.0675,0.0675,0.0965,0.0715,0.089,0.1185,1222.13,-0.653647026,-1.322393047,-1.439495585,-1.56944123,0.645422269,0.550228353,0.591064607,0.710117365,0.910624405,0.336459734,0.855519156,-1.096910013,-1.288192771,-0.821023053,-0.929962133,1.328379603,0.426511261,2.964730921,0.193124598,0.392696953,0.049218023,-0.869666232,-0.527243551,1.33243846,2.161368002,1.264817823,-1.283996656,-1.105130343,-1.27572413,-0.154281982,-1.232844134,-1.255707017,-0.15864053,0.100370545,-0.598599459,-1.110698297,1.06069784,1.456366033,0.283301229,0.557507202,-0.138465589,-1.27572413,-1.391473966,-0.653647026,-1.170696227,-1.170696227,-1.015472687,-1.145693958,-1.050609993,-0.92628165
EMM003-JBA-08132021,Spill,4/28/2021 0:00,Eastern Mudminnow,Umbra,pygmaea,U,Whole Body,6,0.77815125,2.15,0.33243846,0.069,0.04865,0.03725,0.0276,2.85,3.93,7.19,7.17,9.75,2.48,4.34,0.082,0.0525,0.04695,0.359,23.4,13.8,2790,5.57,4.1,1.16,1.02,0.639,12.8,177,10.2,0.053,0.0805,0.0545,0.492,0.06,0.0565,1.04,1.06,0.2585,0.0795,2.89,47.3,0.922,7.26,0.103,0.054,0.04165,0.069,0.069,0.069,0.099,0.0735,0.0915,0.1215,3140.5196,-1.161150909,-1.312917155,-1.428873723,-1.559090918,0.45484486,0.59439255,0.85672889,0.855519156,0.989004616,0.394451681,0.63748973,-1.086186148,-1.279840697,-1.328364403,-0.444905551,1.369215857,1.139879086,3.445604203,0.745855195,0.612783857,0.064457989,0.008600172,-0.194499142,1.10720997,2.247973266,1.008600172,-1.27572413,-1.09420412,-1.263603498,-0.308034897,-1.22184875,-1.247951552,0.017033339,0.025305865,-0.587539453,-1.099632871,0.460897843,1.674861141,-0.035269079,0.860936621,-0.987162775,-1.26760624,-1.380384994,-1.161150909,-1.161150909,-1.161150909,-1.004364805,-1.133712661,-1.038578906,-0.915423722
EMM004-JBA-08132021,Spill,4/28/2021 0:00,Eastern Mudminnow,Umbra,pygmaea,U,Whole Body,6,0.77815125,4.05,0.607455023,0.069,0.0488,0.03725,0.0276,5.32,2.2,3.4,5.74,9.51,10.2,7.78,0.0825,0.0525,0.155,0.533,45.3,3.29,1200,1.49,3.14,1.3,0.1385,0.271,18,69.8,15.3,0.053,0.0805,0.0545,0.545,0.06,0.0565,1.12,1.3,0.259,0.0795,3.07,0.0555,0.747,0.069,0.103,0.054,0.04165,0.069,0.069,0.069,0.099,0.0735,0.0915,0.1215,1411.5258,-1.161150909,-1.311580178,-1.428873723,-1.559090918,0.725911632,0.342422681,0.531478917,0.758911892,0.978180517,1.008600172,0.890979597,-1.083546051,-1.279840697,-0.809668302,-0.273272791,1.656098202,0.517195898,3.079181246,0.173186268,0.496929648,0.113943352,-0.858550227,-0.567030709,1.255272505,1.843855423,1.184691431,-1.27572413,-1.09420412,-1.263603498,-0.263603498,-1.22184875,-1.247951552,0.049218023,0.113943352,-0.586700236,-1.099632871,0.487138375,-1.255707017,-0.126679398,-1.161150909,-0.987162775,-1.26760624,-1.380384994,-1.161150909,-1.161150909,-1.161150909,-1.004364805,-1.133712661,-1.038578906,-0.915423722
EMM005-JBA-08132021,Spill,4/28/2021 0:00,Eastern Mudminnow,Umbra,pygmaea,U,Whole Body,7,0.84509804,3.9,0.591064607,0.0635,0.045,0.1135,0.191,3.36,1.7,3.26,4.62,8.18,3.78,6.75,0.076,0.04865,0.143,0.808,35.5,2.91,960,1.99,3.21,2.03,0.1275,0.232,17.3,102,24,0.0491,0.074,0.05,0.515,0.0555,0.0525,0.742,1.58,0.2385,0.0735,8.72,49,0.0635,0.0635,0.3135,0.05,0.0385,0.0635,0.0635,0.0635,0.0915,0.0675,0.0845,0.112,1244.66325,-1.197226275,-1.346787486,-0.945004138,-0.718966633,0.526339277,0.230448921,0.5132176,0.664641976,0.912753304,0.5774918,0.829303773,-1.119186408,-1.312917155,-0.844663963,-0.092588639,1.550228353,0.463892989,2.982271233,0.298853076,0.506505032,0.307496038,-0.894489815,-0.634512015,1.238046103,2.008600172,1.380211242,-1.308918508,-1.13076828,-1.301029996,-0.288192771,-1.255707017,-1.279840697,-0.129596095,0.198657087,-0.622511617,-1.133712661,0.940516485,1.69019608,-1.197226275,-1.197226275,-0.503762455,-1.301029996,-1.41453927,-1.197226275,-1.197226275,-1.197226275,-1.038578906,-1.170696227,-1.073143291,-0.950781977
EMM006-JBA-08162021,Spill,7/16/2021 0:00,Eastern Mudminnow,Umbra,pygmaea,U,Whole Body,6,0.77815125,2.62,0.418301291,0.24,0.0845,0.1295,0.24,16.3,5.29,4.58,6.89,11,1.85,9.92,0.143,0.24,0.24,0.771,108,4.6,792,0.993,0.89,0.2565,0.146,0.36,43.1,247,14.1,0.0925,0.24,0.24,0.1205,0.12,0.12,3.21,2.7,0.48,0.24,10.3,6.56,0.24,0.12,0.24,0.094,0.0725,0.106,0.24,0.24,0.172,0.24,0.24,0.24,1296.031,-0.619788758,-1.073143291,-0.887730232,-0.619788758,1.212187604,0.723455672,0.660865478,0.838219222,1.041392685,0.267171728,0.996511672,-0.844663963,-0.619788758,-0.619788758,-0.112945622,2.033423755,0.662757832,2.898725182,-0.003050752,-0.050609993,-0.590912631,-0.835647144,-0.443697499,1.63447727,2.392696953,1.149219113,-1.033858267,-0.619788758,-0.619788758,-0.919012953,-0.920818754,-0.920818754,0.506505032,0.431363764,-0.318758763,-0.619788758,1.012837225,0.816903839,-0.619788758,-0.920818754,-0.619788758,-1.026872146,-1.139661993,-0.974694135,-0.619788758,-0.619788758,-0.764471553,-0.619788758,-0.619788758,-0.619788758
EMM007-JBA-08162021,Spill,7/16/2021 0:00,Eastern Mudminnow,Umbra,pygmaea,U,Whole Body,6,0.77815125,1.95,0.290034611,0.224,0.158,0.121,0.224,17.3,1.97,5.78,45.7,4.34,108,4.43,0.1335,0.112,0.224,0.67,298,11.3,3680,1.56,1.95,0.2395,0.136,0.447,40.7,555,83.5,0.086,0.224,0.448,0.1125,0.112,0.112,0.224,0.661,0.224,0.224,0.224,9.61,0.224,0.112,0.224,0.088,0.0675,0.1975,0.224,0.224,0.1605,0.224,0.224,0.224,4876.674,-0.649751982,-0.801342913,-0.91721463,-0.649751982,1.238046103,0.294466226,0.761927838,1.6599162,0.63748973,2.033423755,0.646403726,-0.874518734,-0.950781977,-0.649751982,-0.173925197,2.474216264,1.053078443,3.565847819,0.193124598,0.290034611,-0.620694482,-0.866461092,-0.349692477,1.609594409,2.744292983,1.921686475,-1.065501549,-0.649751982,-0.348721986,-0.948847478,-0.950781977,-0.950781977,-0.649751982,-0.179798541,-0.649751982,-0.649751982,-0.649751982,0.982723388,-0.649751982,-0.950781977,-0.649751982,-1.055517328,-1.170696227,-0.7044329,-0.649751982,-0.649751982,-0.794524963,-0.649751982,-0.649751982,-0.649751982
EMM008-JBA-08162021,Down,7/16/2021 0:00,Eastern Mudminnow,Umbra,pygmaea,U,Whole Body,8,0.903089987,6.98,0.843855423,0.2275,0.2275,0.1225,0.2275,3.73,1.83,1.61,3.22,4.11,2.54,9.8,0.271,0.455,0.155,0.405,56.2,3.03,368,0.885,1.34,0.616,0.138,0.091,8.01,110,6.25,0.175,0.455,0.455,0.229,0.2275,0.2275,3.65,1.96,0.455,0.2625,13.1,403,0.455,0.455,0.455,0.455,0.455,0.2275,0.455,0.455,0.3265,0.455,0.455,0.455,1012.7915,-0.643018599,-0.643018599,-0.911863911,-0.643018599,0.571708832,0.26245109,0.206825876,0.507855872,0.613841822,0.404833717,0.991226076,-0.567030709,-0.341988603,-0.809668302,-0.392544977,1.749736316,0.481442629,2.565847819,-0.053056729,0.127104798,-0.210419288,-0.860120914,-1.040958608,0.903632516,2.041392685,0.795880017,-0.756961951,-0.341988603,-0.341988603,-0.640164518,-0.643018599,-0.643018599,0.562292864,0.292256071,-0.341988603,-0.580870692,1.117271296,2.605305046,-0.341988603,-0.341988603,-0.341988603,-0.341988603,-0.341988603,-0.643018599,-0.341988603,-0.341988603,-0.486116814,-0.341988603,-0.341988603,-0.341988603
