Species,Location,Seasonality,Tissue,Length,log_Length,PFBA,log_PFBA,PFPeA,log_PFPeA,PFHxA,log_PFHxA,PFHpA,log_PFHpA,PFOA,log_PFOA,PFNA,log_PFNA,PFDA,log_PFDA,PFUdA,log_PFUdA,PFDoA,log_PFDoA,PFTrDA,log_PFTrDA,PFTeDA,log_PFTeDA,PFHxDA,log_PFHxDA,PFBS,log_PFBS,PFPeS,log_PFPeS,PFHxS,log_PFHxS,PFHpS,log_PFHpS,PFOS,log_PFOS,PFNS,log_PFNS,PFDS,log_PFDS,PFDoS,log_PFDoS,ClPFOS,log_ClPFOS,FBSA,log_FBSA,FHxSA,log_FHxSA,FOSA,log_FOSA,MeFOSA,log_MeFOSA,MeFOSAA,log_MeFOSAA,EtFOSAA,log_EtFOSAA,FourTwoFTS,log_FourTwoFTS,SixTwoFTS,log_SixTwoFTS,EightTwoFTS,log_EightTwoFTS,TenTwoFTS,log_TenTwoFTS,ThreeThreeFTCA,log_ThreeThreeFTCA,FiveThreeFTCA,log_FiveThreeFTCA,SevenThreeFTCA,SevenThreeFTCA,SixTwoFTCA,log_SixTwoFTCA,EightTwoFTCA,log_EightTwoFTCA,TenTwoFTCA,log_TenTwoFTCA,SixTwoUFTCA,log_SixTwoUFTCA,ADONA,log_ADONA,SixTwoDiPAP,log_SixTwodiPAP,SumPFAS
Pumpkinseed,Down,Summer,Liver,11.5,1.06069784,1.34,0.127104798,0.472,-0.326058001,0.361,-0.442492798,1.34,0.127104798,1.69,0.227886705,0.67,-0.173925197,3.54,0.549003262,5.6,0.748188027,13.8,1.139879086,1.34,0.127104798,7.03,0.846955325,0.795,-0.099632871,0.67,-0.173925197,0.71,-0.148741651,21.7,1.336459734,3.49,0.542825427,1140,3.056904851,1.34,0.127104798,1.34,0.127104798,1.43,0.155336037,0.815,-0.088842391,15.7,1.195899652,50.3,1.701567985,12.7,1.103803721,0.515,-0.288192771,0.675,-0.170696227,0.67,-0.173925197,0.67,-0.173925197,0.67,-0.173925197,7.34,0.86569606,2.675,0.427323786,1.34,0.127104798,0.67,-0.173925197,1.34,0.127104798,1.34,0.127104798,0.67,-0.173925197,1.34,0.127104798,0.525,-0.279840697,0.59,-0.229147988,1.34,0.127104798,1310.543
Pumpkinseed,Down,Summer,Muscle,11.5,1.06069784,0.2425,-0.615288257,0.0855,-1.068033885,0.131,-0.882728704,0.2425,-0.615288257,0.511,-0.2915791,0.2425,-0.615288257,0.564,-0.248720896,0.708,-0.149966742,2.1,0.322219295,0.527,-0.278189385,1.16,0.064457989,0.1445,-0.840132153,0.2425,-0.615288257,0.1285,-0.891096872,7,0.84509804,1.13,0.053078443,159,2.201397124,0.2425,-0.615288257,0.2425,-0.615288257,0.2595,-0.585862638,0.1475,-0.83120798,4.4,0.643452676,19.1,1.281033367,3.07,0.487138375,0.0935,-1.029188389,0.122,-0.913640169,0.121,-0.91721463,0.121,-0.91721463,0.2425,-0.615288257,0.643,-0.191789027,0.2425,-0.615288257,0.2425,-0.615288257,0.121,-0.91721463,1.01,0.004321374,0.2425,-0.615288257,0.121,-0.91721463,0.2425,-0.615288257,0.095,-1.022276395,0.107,-0.970616222,0.2425,-0.615288257,205.631
Pumpkinseed,Down,Summer,Liver,12.5,1.096910013,1.235,0.091666958,0.4365,-0.360015752,0.334,-0.476253533,0.62,-0.207608311,0.2475,-0.606424797,1.235,0.091666958,12.1,1.08278537,20.9,1.320146286,45.5,1.658011397,15.4,1.187520721,35.6,1.551449998,0.735,-0.133712661,1.235,0.091666958,0.655,-0.1837587,20.8,1.318063335,3.27,0.514547753,3100,3.491361694,3.18,0.50242712,2.65,0.423245874,1.325,0.122215878,0.75,-0.124938737,134,2.127104798,198,2.29666519,27,1.431363764,0.476,-0.322393047,0.62,-0.207608311,0.62,-0.207608311,0.62,-0.207608311,0.62,-0.207608311,7.15,0.854306042,2.475,0.393575203,1.235,0.091666958,0.62,-0.207608311,1.235,0.091666958,1.235,0.091666958,0.62,-0.207608311,1.235,0.091666958,0.4855,-0.313810766,0.545,-0.263603498,1.235,0.091666958,3648.2345
Pumpkinseed,Down,Summer,Muscle,12.5,1.096910013,0.234,-0.630784143,0.0825,-1.083546051,0.1265,-0.897909474,0.234,-0.630784143,0.205,-0.688246139,0.234,-0.630784143,1.88,0.274157849,3.02,0.480006943,6.83,0.834420704,3.09,0.489958479,4.41,0.644438589,0.1395,-0.855425792,0.234,-0.630784143,0.124,-0.906578315,4.38,0.641474111,1.26,0.100370545,433,2.636487896,1.16,0.064457989,1.02,0.008600172,0.2505,-0.60119227,0.1425,-0.846185136,22.7,1.356025857,63.7,1.804139432,8.08,0.907411361,0.09,-1.045757491,0.118,-0.928117993,0.117,-0.931814138,0.117,-0.931814138,0.117,-0.931814138,0.723,-0.140861703,0.234,-0.630784143,0.234,-0.630784143,0.234,-0.630784143,2.13,0.328379603,0.234,-0.630784143,0.117,-0.931814138,0.234,-0.630784143,0.092,-1.036212173,0.1035,-0.98505965,0.234,-0.630784143,561.665
Pumpkinseed,Down,Summer,Whole Body,8,0.903089987,0.2115,-0.674689628,0.0745,-1.127843727,0.267,-0.573488739,0.106,-0.974694135,0.316,-0.500312917,0.106,-0.974694135,5.98,0.776701184,7.18,0.856124444,23,1.361727836,3.74,0.572871602,16.6,1.220108088,0.126,-0.899629455,0.106,-0.974694135,0.112,-0.950781977,6.09,0.784617293,1.02,0.008600172,674,2.828659897,1.44,0.158362492,1.22,0.086359831,0.2265,-0.644931794,0.1285,-0.891096872,57.5,1.759667845,70.5,1.848189117,9.8,0.991226076,0.0815,-1.088842391,0.1065,-0.972650392,0.106,-0.974694135,0.106,-0.974694135,0.2115,-0.674689628,2.76,0.440909082,0.2115,-0.674689628,0.2115,-0.674689628,0.106,-0.974694135,2.38,0.376576957,0.2115,-0.674689628,0.106,-0.974694135,0.2115,-0.674689628,0.083,-1.080921908,0.0935,-1.029188389,0.2115,-0.674689628,887.0475
Pumpkinseed,Down,Summer,Whole Body,8.5,0.929418926,0.2215,-0.654626269,0.078,-1.107905397,0.1195,-0.922632095,0.1105,-0.956637722,0.04425,-1.354086725,0.782,-0.106793247,8.01,0.903632516,14.3,1.155336037,52.5,1.720159303,11.6,1.064457989,23.2,1.365487985,0.981,-0.008330993,0.2215,-0.654626269,0.1175,-0.929962133,13,1.113943352,0.635,-0.197226275,671,2.82672252,0.769,-0.11407366,0.993,-0.003050752,0.237,-0.625251654,0.1345,-0.871277716,29.7,1.472756449,32.1,1.506505032,12.3,1.089905111,0.085,-1.070581074,0.1115,-0.952725133,0.1105,-0.956637722,0.1105,-0.956637722,0.1105,-0.956637722,3.54,0.549003262,0.2215,-0.654626269,0.2215,-0.654626269,0.2215,-0.654626269,0.2215,-0.654626269,0.2215,-0.654626269,0.1105,-0.956637722,0.2215,-0.654626269,0.087,-1.060480747,0.0975,-1.010995384,0.2215,-0.654626269,879.06775
Pumpkinseed,Down,Summer,Liver,12.5,1.096910013,0.321,-0.493494968,0.1135,-0.945004138,0.1735,-0.760700521,0.1605,-0.794524963,0.064,-1.193820026,0.1605,-0.794524963,35.3,1.547774705,39.9,1.600972896,43.3,1.636487896,35.6,1.551449998,38.1,1.580924976,0.1915,-0.717831222,0.321,-0.493494968,0.362,-0.441291429,0.0855,-1.068033885,0.0945,-1.024568191,4870,3.687528961,1.55,0.190331698,1.15,0.06069784,1.2,0.079181246,0.195,-0.709965389,741,2.869818208,75.8,1.879669206,68.9,1.838219222,0.1235,-0.908333042,0.1615,-0.791827473,0.1605,-0.794524963,0.1605,-0.794524963,0.1605,-0.794524963,15.6,1.193124598,1.38,0.139879086,0.321,-0.493494968,3.96,0.597695186,0.321,-0.493494968,0.321,-0.493494968,0.1605,-0.794524963,0.321,-0.493494968,0.126,-0.899629455,0.1415,-0.84924356,0.321,-0.493494968,5977.782
Pumpkinseed,Down,Summer,Muscle,12.5,1.096910013,0.22,-0.657577319,0.0775,-1.110698297,0.119,-0.924453039,0.22,-0.657577319,0.517,-0.286509457,0.11,-0.958607315,1.81,0.257678575,3.1,0.491361694,6.18,0.790988475,3.76,0.575187845,2.99,0.475671188,0.131,-0.882728704,0.22,-0.657577319,0.1165,-0.933674075,4.36,0.639486489,1.08,0.033423755,364,2.561101384,1.49,0.173186268,1.08,0.033423755,0.512,-0.290730039,0.1335,-0.874518734,16.6,1.220108088,27.3,1.436162647,5.44,0.7355989,0.0845,-1.073143291,0.1105,-0.956637722,0.11,-0.958607315,0.11,-0.958607315,0.11,-0.958607315,0.725,-0.139661993,0.44,-0.356547324,0.22,-0.657577319,0.22,-0.657577319,1.74,0.240549248,0.22,-0.657577319,0.11,-0.958607315,0.22,-0.657577319,0.0865,-1.062983893,0.097,-1.013228266,0.22,-0.657577319,446.39
Pumpkinseed,Down,Summer,Whole Body,7,0.84509804,0.109,-0.962573502,0.077,-1.113509275,0.059,-1.229147988,0.218,-0.661543506,0.539,-0.268411235,0.109,-0.962573502,2.11,0.324282455,4.6,0.662757832,8.48,0.928395852,2.58,0.411619706,9.73,0.98811284,0.13,-0.886056648,0.109,-0.962573502,0.1155,-0.937418016,14.1,1.149219113,1.07,0.029383778,503,2.701567985,2.36,0.372912003,2.05,0.311753861,0.793,-0.100726813,0.282,-0.549750892,28.3,1.451786436,64.8,1.811575006,9.56,0.980457892,0.084,-1.075720714,0.1095,-0.960585881,0.109,-0.962573502,0.109,-0.962573502,0.504,-0.297569464,2.7,0.431363764,0.436,-0.360513511,0.218,-0.661543506,0.109,-0.962573502,2.25,0.352182518,0.218,-0.661543506,0.109,-0.962573502,0.218,-0.661543506,0.0855,-1.068033885,0.096,-1.017728767,0.218,-0.661543506,662.8535
Pumpkinseed,Down,Summer,Whole Body,7.5,0.875061263,0.2135,-0.670602121,0.2135,-0.670602121,0.1155,-0.937418016,0.2135,-0.670602121,0.297,-0.527243551,0.148,-0.829738285,3.35,0.525044807,5.5,0.740362689,21.5,1.33243846,5.17,0.713490543,20.8,1.318063335,0.2545,-0.594312213,0.1455,-0.837137007,0.113,-0.946921557,8.38,0.923244019,1.58,0.198657087,511,2.7084209,1.11,0.045322979,1.37,0.136720567,0.2285,-0.641113796,0.13,-0.886056648,34.6,1.539076099,66.3,1.821513528,6.82,0.833784375,0.1645,-0.783834098,0.215,-0.66756154,0.2135,-0.670602121,0.2135,-0.670602121,0.2135,-0.670602121,1.45,0.161368002,0.427,-0.369572125,0.2465,-0.608183076,3.52,0.546542663,6.91,0.839478047,0.427,-0.369572125,0.427,-0.369572125,0.427,-0.369572125,0.427,-0.369572125,0.2135,-0.670602121,0.427,-0.369572125,705.4745
Pumpkinseed,Down,Summer,Whole Body,11,1.041392685,0.2165,-0.664542099,0.2165,-0.664542099,0.117,-0.931814138,0.798,-0.097997109,0.938,-0.027797162,0.15,-0.823908741,4.65,0.667452953,7.11,0.851869601,7.12,0.852479994,1.28,0.10720997,4.12,0.614897216,0.258,-0.588380294,0.1475,-0.83120798,0.1145,-0.941194513,11.1,1.045322979,2.74,0.437750563,553,2.742725131,1.32,0.120573931,1.18,0.071882007,0.2315,-0.635449005,0.1315,-0.881074247,29.8,1.474216264,141,2.149219113,16.4,1.214843848,0.1665,-0.778585762,0.2175,-0.662540739,0.2165,-0.664542099,0.2165,-0.664542099,0.648,-0.188424994,6.41,0.80685803,0.433,-0.363512104,0.2495,-0.60292945,0.2165,-0.664542099,0.766,-0.11577123,0.433,-0.363512104,0.433,-0.363512104,0.433,-0.363512104,0.433,-0.363512104,0.714,-0.146301788,0.433,-0.363512104,796.558
Pumpkinseed,Down,Summer,Whole Body,10,1,0.2245,-0.648783655,0.2245,-0.648783655,0.1215,-0.915423722,0.2245,-0.648783655,0.494,-0.306273051,0.1555,-0.808269607,3.6,0.556302501,5.05,0.703291378,12.2,1.086359831,2.47,0.392696953,9.02,0.955206538,0.268,-0.571865206,0.153,-0.815308569,0.119,-0.924453039,5.91,0.771587481,1.35,0.130333768,484,2.684845362,1.31,0.117271296,1.11,0.045322979,0.2405,-0.618884919,0.1365,-0.864867349,40.7,1.609594409,110,2.041392685,14.3,1.155336037,0.173,-0.761953897,0.226,-0.645891561,0.2245,-0.648783655,0.2245,-0.648783655,0.2245,-0.648783655,3.1,0.491361694,0.4495,-0.347270304,0.259,-0.586700236,0.572,-0.242603971,2.33,0.367355921,0.4495,-0.347270304,0.4495,-0.347270304,0.4495,-0.347270304,0.4495,-0.347270304,0.2245,-0.648783655,0.4495,-0.347270304,703.6365
Pumpkinseed,Down,Summer,Whole Body,9,0.954242509,0.2175,-0.662540739,0.2175,-0.662540739,0.1175,-0.929962133,0.2175,-0.662540739,0.508,-0.294136288,0.1505,-0.8224635,2.79,0.445604203,5.35,0.728353782,16.8,1.225309282,5.69,0.755112266,15.4,1.187520721,0.259,-0.586700236,0.148,-0.829738285,0.115,-0.93930216,5.99,0.777426822,1.79,0.252853031,553,2.742725131,1.06,0.025305865,0.939,-0.027334408,0.2325,-0.633577043,0.132,-0.879426069,42.5,1.62838893,120,2.079181246,11.5,1.06069784,0.1675,-0.775985189,0.2185,-0.660548559,0.2175,-0.662540739,0.2175,-0.662540739,0.2175,-0.662540739,1.75,0.243038049,0.4345,-0.362010219,0.2505,-0.60119227,0.793,-0.100726813,5.57,0.745855195,0.4345,-0.362010219,0.4345,-0.362010219,0.4345,-0.362010219,0.4345,-0.362010219,0.2175,-0.662540739,0.4345,-0.362010219,797.3505
Pumpkinseed,Down,Summer,Whole Body,9.5,0.977723605,0.2335,-0.631713115,0.2335,-0.631713115,0.126,-0.899629455,0.2335,-0.631713115,0.894,-0.048662481,0.459,-0.338187314,3.35,0.525044807,4.86,0.686636269,6.46,0.810232518,2.81,0.44870632,6.67,0.824125834,0.278,-0.555955204,0.159,-0.798602876,0.25,-0.602059991,23.3,1.367355921,3.07,0.487138375,528,2.722633923,1.39,0.1430148,1.31,0.117271296,0.2495,-0.60292945,0.142,-0.847711656,19.1,1.281033367,88.8,1.948412966,9.36,0.971275849,0.18,-0.744727495,0.235,-0.628932138,0.2335,-0.631713115,0.2335,-0.631713115,1.69,0.227886705,3.86,0.586587305,0.467,-0.330683119,0.2695,-0.56944123,0.2335,-0.631713115,0.537,-0.270025714,0.467,-0.330683119,0.467,-0.330683119,0.467,-0.330683119,0.467,-0.330683119,0.2335,-0.631713115,0.467,-0.330683119,712.2455
Pumpkinseed,Down,Summer,Whole Body,9,0.954242509,0.209,-0.679853714,0.209,-0.679853714,0.113,-0.946921557,0.209,-0.679853714,2.2,0.342422681,1.22,0.086359831,3.75,0.574031268,3.74,0.572871602,6.78,0.831229694,1.72,0.235528447,6.29,0.798650645,0.2495,-0.60292945,0.1425,-0.846185136,0.227,-0.643974143,23.4,1.369215857,2.82,0.450249108,368,2.565847819,1.08,0.033423755,0.885,-0.053056729,0.2235,-0.650722473,0.127,-0.896196279,31.5,1.498310554,100,2,10.5,1.021189299,0.161,-0.793174124,0.2105,-0.6767479,0.209,-0.679853714,0.209,-0.679853714,0.741,-0.130181792,3.42,0.534026106,0.4185,-0.378304538,0.2415,-0.617082865,0.209,-0.679853714,1.78,0.250420002,0.4185,-0.378304538,0.4185,-0.378304538,0.4185,-0.378304538,0.4185,-0.378304538,0.209,-0.679853714,0.4185,-0.378304538,575.4955
Pumpkinseed,Down,Summer,Whole Body,9,0.954242509,0.2135,-0.670602121,0.2135,-0.670602121,0.115,-0.93930216,0.2135,-0.670602121,0.413,-0.384049948,0.1475,-0.83120798,3,0.477121255,5.83,0.765668555,17.2,1.235528447,5.87,0.768638101,29.1,1.463892989,0.254,-0.595166283,0.145,-0.838631998,0.113,-0.946921557,7.25,0.860338007,0.901,-0.045275209,657,2.81756537,0.758,-0.120330794,0.818,-0.087246696,0.228,-0.642065153,0.1295,-0.887730232,81.9,1.913283902,47.9,1.680335513,7.64,0.883093359,0.1645,-0.783834098,0.2145,-0.668572703,0.2135,-0.670602121,0.2135,-0.670602121,0.2135,-0.670602121,2.44,0.387389826,0.4265,-0.370080964,0.246,-0.609064893,3.59,0.555094449,96.1,1.982723388,0.4265,-0.370080964,0.4265,-0.370080964,0.4265,-0.370080964,0.4265,-0.370080964,0.2135,-0.670602121,0.4265,-0.370080964,973.5205
Pumpkinseed,Down,Summer,Whole Body,8,0.903089987,0.2145,-0.668572703,0.2145,-0.668572703,0.1155,-0.937418016,0.2145,-0.668572703,0.388,-0.411168274,0.363,-0.440093375,4.2,0.62324929,6.71,0.82672252,15.5,1.190331698,3.89,0.589949601,19.9,1.298853076,0.2555,-0.592609096,0.146,-0.835647144,0.1135,-0.945004138,5.37,0.729974286,1.03,0.012837225,570,2.755874856,1.24,0.093421685,1.35,0.130333768,0.229,-0.640164518,0.13,-0.886056648,52.9,1.723455672,58.7,1.768638101,13,1.113943352,0.165,-0.782516056,0.2155,-0.666552726,0.2145,-0.668572703,0.2145,-0.668572703,0.2145,-0.668572703,2.47,0.392696953,0.4285,-0.368049174,0.247,-0.607303047,0.493,-0.307153081,7.36,0.866877814,0.4285,-0.368049174,0.4285,-0.368049174,0.4285,-0.368049174,0.4285,-0.368049174,0.2145,-0.668572703,0.4285,-0.368049174,770.5535
Eastern Mudminnow,Down,Summer,Whole Body,8,0.903089987,0.2275,-0.643018599,0.2275,-0.643018599,0.1225,-0.911863911,0.2275,-0.643018599,3.73,0.571708832,1.83,0.26245109,1.61,0.206825876,3.22,0.507855872,4.11,0.613841822,2.54,0.404833717,9.8,0.991226076,0.271,-0.567030709,0.155,-0.809668302,0.405,-0.392544977,56.2,1.749736316,3.03,0.481442629,368,2.565847819,0.885,-0.053056729,1.34,0.127104798,0.616,-0.210419288,0.138,-0.860120914,8.01,0.903632516,110,2.041392685,6.25,0.795880017,0.175,-0.756961951,0.229,-0.640164518,0.2275,-0.643018599,0.2275,-0.643018599,3.65,0.562292864,1.96,0.292256071,0.455,-0.341988603,0.2625,-0.580870692,13.1,1.117271296,403,2.605305046,0.455,-0.341988603,0.455,-0.341988603,0.455,-0.341988603,0.455,-0.341988603,0.2275,-0.643018599,0.455,-0.341988603,1008.734
Fallfish,Down,Summer,Whole Body,7.5,0.875061263,0.222,-0.653647026,0.222,-0.653647026,0.12,-0.920818754,0.222,-0.653647026,2.14,0.330413773,2.46,0.390935107,7.9,0.897627091,7.86,0.895422546,6.2,0.792391689,0.501,-0.300162274,3.44,0.536558443,0.2645,-0.577574324,0.151,-0.821023053,0.1175,-0.929962133,16.5,1.217483944,6.59,0.818885415,556,2.745074792,1.06,0.025305865,1.93,0.285557309,0.2375,-0.624336386,0.135,-0.869666232,43.1,1.63447727,433,2.636487896,26,1.414973348,0.171,-0.76700389,0.2235,-0.650722473,0.222,-0.653647026,0.222,-0.653647026,1.5,0.176091259,17.4,1.240549248,0.444,-0.35261703,0.256,-0.591760035,7.86,0.895422546,3.8,0.579783597,0.444,-0.35261703,0.444,-0.35261703,0.444,-0.35261703,0.444,-0.35261703,0.222,-0.653647026,0.444,-0.35261703,1150.913
Swallowtail Shiner,Down,Summer,Whole Body,5,0.698970004,0.248,-0.605548319,0.248,-0.605548319,0.134,-0.872895202,0.828,-0.081969663,2.02,0.305351369,5.75,0.759667845,3.47,0.540329475,3.83,0.583198774,5.12,0.709269961,1.6,0.204119983,2.51,0.399673721,0.2955,-0.529442515,0.1685,-0.773400095,0.313,-0.504455662,30.1,1.478566496,2.41,0.382017043,345,2.537819095,0.248,-0.605548319,0.248,-0.605548319,0.265,-0.576754126,0.1505,-0.8224635,70.3,1.846955325,362,2.558708571,14.1,1.149219113,0.191,-0.718966633,0.2495,-0.60292945,0.248,-0.605548319,0.248,-0.605548319,0.248,-0.605548319,8.08,0.907411361,0.496,-0.304518324,0.286,-0.543633967,0.248,-0.605548319,2.87,0.457881897,0.496,-0.304518324,0.496,-0.304518324,0.496,-0.304518324,0.496,-0.304518324,0.248,-0.605548319,0.496,-0.304518324,867.249
Swallowtail Shiner,Down,Summer,Whole Body,5.5,0.740362689,0.213,-0.671620397,0.213,-0.671620397,0.115,-0.93930216,0.213,-0.671620397,1.1,0.041392685,1.65,0.217483944,7.61,0.881384657,9.13,0.960470778,8.59,0.933993164,5.04,0.702430536,4.66,0.668385917,0.254,-0.595166283,0.145,-0.838631998,0.228,-0.642065153,32.5,1.511883361,1.74,0.240549248,502,2.700703717,0.213,-0.671620397,0.213,-0.671620397,0.228,-0.642065153,0.1295,-0.887730232,470,2.672097858,1440,3.158362492,45.7,1.6599162,0.164,-0.785156152,0.2145,-0.668572703,0.213,-0.671620397,0.213,-0.671620397,0.715,-0.145693958,9.04,0.95616843,0.426,-0.370590401,0.2455,-0.609948504,0.687,-0.163043263,0.213,-0.671620397,0.426,-0.370590401,0.426,-0.370590401,0.426,-0.370590401,0.426,-0.370590401,0.213,-0.671620397,0.426,-0.370590401,2546.3585
Swallowtail Shiner,Down,Summer,Whole Body,5.5,0.740362689,0.224,-0.649751982,0.224,-0.649751982,0.121,-0.91721463,0.224,-0.649751982,1.2,0.079181246,1.03,0.012837225,3.07,0.487138375,2.4,0.380211242,3.86,0.586587305,2.24,0.350248018,1.76,0.245512668,0.267,-0.573488739,0.1525,-0.816730156,0.373,-0.428291168,39.4,1.595496222,3.02,0.480006943,380,2.579783597,0.224,-0.649751982,0.224,-0.649751982,0.2395,-0.620694482,0.136,-0.866461092,76.1,1.881384657,416,2.619093331,14.2,1.152288344,0.1725,-0.763210901,0.225,-0.647817482,0.224,-0.649751982,0.224,-0.649751982,0.601,-0.221125528,12,1.079181246,0.448,-0.348721986,0.258,-0.588380294,2.72,0.434568904,13.7,1.136720567,0.448,-0.348721986,0.448,-0.348721986,0.448,-0.348721986,0.448,-0.348721986,0.224,-0.649751982,0.448,-0.348721986,979.7255
Swallowtail Shiner,Down,Summer,Whole Body,5.5,0.740362689,0.248,-0.605548319,0.248,-0.605548319,0.965,-0.015472687,0.248,-0.605548319,2.32,0.365487985,2.19,0.340444115,2.41,0.382017043,3.11,0.492760389,3.62,0.558708571,1.6,0.204119983,2.22,0.346352974,0.296,-0.528708289,0.169,-0.772113295,0.371,-0.43062609,34.7,1.540329475,3.35,0.525044807,419,2.622214023,0.248,-0.605548319,0.515,-0.288192771,0.2655,-0.575935475,0.151,-0.821023053,42.1,1.624282096,264,2.421603927,16.3,1.212187604,0.191,-0.718966633,0.2495,-0.60292945,0.248,-0.605548319,0.248,-0.605548319,0.869,-0.060980224,11.8,1.071882007,0.4965,-0.304080747,0.2865,-0.542875374,0.248,-0.605548319,20.1,1.303196057,0.4965,-0.304080747,0.4965,-0.304080747,0.4965,-0.304080747,0.4965,-0.304080747,0.248,-0.605548319,0.4965,-0.304080747,838.1115
Swallowtail Shiner,Down,Summer,Whole Body,6,0.77815125,0.217,-0.663540266,0.217,-0.663540266,0.117,-0.931814138,0.217,-0.663540266,1.65,0.217483944,1.67,0.222716471,2.75,0.439332694,3.71,0.56937391,6.21,0.7930916,2.2,0.342422681,4.08,0.610660163,0.2585,-0.587539453,0.1475,-0.83120798,0.343,-0.46470588,34.1,1.532754379,2.73,0.436162647,330,2.51851394,0.217,-0.663540266,0.217,-0.663540266,0.232,-0.634512015,0.1315,-0.881074247,56.2,1.749736316,354,2.549003262,13.4,1.127104798,0.167,-0.777283529,0.218,-0.661543506,0.217,-0.663540266,0.217,-0.663540266,0.464,-0.333482019,7.4,0.86923172,0.4335,-0.363010898,0.25,-0.602059991,0.217,-0.663540266,10.7,1.029383778,0.4335,-0.363010898,0.4335,-0.363010898,0.4335,-0.363010898,0.4335,-0.363010898,0.217,-0.663540266,0.4335,-0.363010898,837.6825
Largemouth Bass,Down,Summer,Whole Body,7,0.84509804,0.223,-0.651695137,0.223,-0.651695137,0.12,-0.920818754,0.223,-0.651695137,0.957,-0.019088062,1.8,0.255272505,10.1,1.004321374,12.2,1.086359831,12.4,1.093421685,4.46,0.649334859,5.1,0.707570176,0.2655,-0.575935475,0.1515,-0.819587367,0.264,-0.578396073,42.9,1.632457292,7.46,0.872738827,1690,3.227886705,2.64,0.421603927,1.63,0.212187604,0.238,-0.623423043,0.483,-0.316052869,70.7,1.849419414,89.3,1.950851459,16.8,1.225309282,0.1715,-0.765735876,0.224,-0.649751982,0.223,-0.651695137,0.223,-0.651695137,0.223,-0.651695137,7.04,0.847572659,0.4455,-0.351152292,0.257,-0.590066877,0.223,-0.651695137,2.57,0.409933123,0.4455,-0.351152292,0.4455,-0.351152292,0.4455,-0.351152292,0.4455,-0.351152292,0.899,-0.046240308,0.4455,-0.351152292,1985.3645
Dace sp.,Down,Summer,Whole Body,8.5,0.929418926,0.2365,-0.626168855,0.2365,-0.626168855,0.1275,-0.894489815,0.2365,-0.626168855,2.11,0.324282455,1.44,0.158362492,5.55,0.744292983,8.93,0.950851459,22.4,1.350248018,7.06,0.848804701,4.98,0.697229343,0.282,-0.549750892,0.161,-0.793174124,0.644,-0.191114133,56.5,1.752048448,16.4,1.214843848,917,2.962369336,1.96,0.292256071,3.72,0.57054294,2.67,0.426511261,0.863,-0.063989204,15.5,1.190331698,80.8,1.907411361,4.92,0.691965103,0.182,-0.739928612,0.238,-0.623423043,0.2365,-0.626168855,0.2365,-0.626168855,0.2365,-0.626168855,8.59,0.933993164,0.473,-0.325138859,0.273,-0.563837353,0.2365,-0.626168855,0.2365,-0.626168855,0.473,-0.325138859,0.473,-0.325138859,0.473,-0.325138859,0.473,-0.325138859,0.2365,-0.626168855,0.473,-0.325138859,1168.267
Dace sp.,Down,Summer,Whole Body,7.5,0.875061263,0.211,-0.675717545,0.211,-0.675717545,0.114,-0.943095149,0.211,-0.675717545,1.17,0.068185862,1.04,0.017033339,4.87,0.687528961,6.42,0.807535028,7.73,0.888179494,3.02,0.480006943,3.93,0.59439255,0.2515,-0.599462011,0.1435,-0.843148099,0.298,-0.525783736,27.3,1.436162647,7.73,0.888179494,628,2.797959644,0.468,-0.329754147,1.26,0.100370545,0.507,-0.294992041,0.451,-0.345823458,50.1,1.699837726,417,2.620136055,18.7,1.271841607,0.1625,-0.789146635,0.212,-0.673664139,0.211,-0.675717545,0.211,-0.675717545,0.46,-0.337242168,16.3,1.212187604,0.4215,-0.375202421,0.243,-0.614393726,0.211,-0.675717545,1.18,0.071882007,0.4215,-0.375202421,0.4215,-0.375202421,0.4215,-0.375202421,0.4215,-0.375202421,0.211,-0.675717545,0.4215,-0.375202421,1203.0665
Dace sp.,Down,Summer,Whole Body,8,0.903089987,0.2175,-0.662540739,0.2175,-0.662540739,0.1175,-0.929962133,0.2175,-0.662540739,2.08,0.318063335,2.77,0.442479769,9.5,0.977723605,8.49,0.92890769,16.1,1.206825876,4.35,0.638489257,10.6,1.025305865,0.2595,-0.585862638,0.148,-0.829738285,0.519,-0.284832642,90.1,1.954724791,0.2175,-0.662540739,1020,3.008600172,1.22,0.086359831,1.26,0.100370545,1.33,0.123851641,0.456,-0.341035157,54.6,1.737192643,157,2.195899652,8.26,0.916980047,0.1675,-0.775985189,0.219,-0.659555885,0.2175,-0.662540739,0.2175,-0.662540739,0.2175,-0.662540739,11.1,1.045322979,1.56,0.193124598,0.251,-0.600326279,0.2175,-0.662540739,3.63,0.559906625,0.4355,-0.361011841,0.4355,-0.361011841,0.4355,-0.361011841,0.4355,-0.361011841,1.6,0.204119983,0.4355,-0.361011841,1411.605
